# x y u v p
4.00000000e-01 1.75000000e-01 -2.38852000e+00 5.96193000e-01 8.26070000e+02
4.25000000e-01 1.75000000e-01 -2.50593000e+00 4.67804000e-01 8.26050000e+02
4.50000000e-01 1.75000000e-01 -2.60398000e+00 3.20109000e-01 8.26033000e+02
4.75000000e-01 1.75000000e-01 -2.67195000e+00 1.59728000e-01 8.26023000e+02
5.00000000e-01 1.75000000e-01 -2.70804000e+00 -1.27017000e-02 8.26010000e+02
5.25000000e-01 1.75000000e-01 -2.71996000e+00 -1.90392000e-01 8.26001000e+02
5.50000000e-01 1.75000000e-01 -2.70485000e+00 -3.70504000e-01 8.26026000e+02
5.75000000e-01 1.75000000e-01 -2.64928000e+00 -5.44842000e-01 8.26055000e+02
6.00000000e-01 1.75000000e-01 -2.55679000e+00 -7.00352000e-01 8.26043000e+02
6.25000000e-01 1.75000000e-01 -2.42999000e+00 -8.33645000e-01 8.26064000e+02
6.50000000e-01 1.75000000e-01 -2.26146000e+00 -9.42886000e-01 8.26129000e+02
6.75000000e-01 1.75000000e-01 -2.04775000e+00 -1.00401000e+00 8.26131000e+02
7.00000000e-01 1.75000000e-01 -1.80088000e+00 -1.01059000e+00 8.26109000e+02
7.25000000e-01 1.75000000e-01 -1.52966000e+00 -9.74443000e-01 8.26160000e+02
7.50000000e-01 1.75000000e-01 -1.24703000e+00 -8.88908000e-01 8.26188000e+02
7.75000000e-01 1.75000000e-01 -9.68472000e-01 -7.55316000e-01 8.26142000e+02
8.00000000e-01 1.75000000e-01 -7.12882000e-01 -5.96103000e-01 8.26142000e+02
8.25000000e-01 1.75000000e-01 -4.92451000e-01 -4.28907000e-01 8.26190000e+02
8.50000000e-01 1.75000000e-01 -3.16315000e-01 -2.64762000e-01 8.26167000e+02
8.75000000e-01 1.75000000e-01 -1.84938000e-01 -1.18657000e-01 8.26124000e+02
9.00000000e-01 1.75000000e-01 -9.75967000e-02 -8.43196000e-03 8.26159000e+02
9.25000000e-01 1.75000000e-01 -4.34764000e-02 5.90669000e-02 8.26183000e+02
9.50000000e-01 1.75000000e-01 -1.48910000e-02 8.05501000e-02 8.26134000e+02
9.75000000e-01 1.75000000e-01 -2.15701000e-03 4.25784000e-02 8.26127000e+02
1.00000000e+00 1.75000000e-01 0.00000000e+00 0.00000000e+00 8.26127000e+02
0.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 8.26347000e+02
2.50000000e-02 2.00000000e-01 -4.36784000e-02 8.94575000e-02 8.26347000e+02
5.00000000e-02 2.00000000e-01 -1.14762000e-01 1.62633000e-01 8.26358000e+02
7.50000000e-02 2.00000000e-01 -2.14023000e-01 2.58047000e-01 8.26304000e+02
1.00000000e-01 2.00000000e-01 -3.39888000e-01 3.69722000e-01 8.26302000e+02
1.25000000e-01 2.00000000e-01 -4.87033000e-01 4.86241000e-01 8.26344000e+02
1.50000000e-01 2.00000000e-01 -6.55910000e-01 6.14499000e-01 8.26309000e+02
1.75000000e-01 2.00000000e-01 -8.47044000e-01 7.37008000e-01 8.26253000e+02
2.00000000e-01 2.00000000e-01 -1.05544000e+00 8.44340000e-01 8.26277000e+02
2.25000000e-01 2.00000000e-01 -1.27218000e+00 9.34750000e-01 8.26280000e+02
2.50000000e-01 2.00000000e-01 -1.49483000e+00 1.00619000e+00 8.26197000e+02
2.75000000e-01 2.00000000e-01 -1.71828000e+00 1.04333000e+00 8.26156000e+02
3.00000000e-01 2.00000000e-01 -1.93275000e+00 1.04257000e+00 8.26178000e+02
3.25000000e-01 2.00000000e-01 -2.13063000e+00 1.01297000e+00 8.26119000e+02
3.50000000e-01 2.00000000e-01 -2.31270000e+00 9.51644000e-01 8.26015000e+02
3.75000000e-01 2.00000000e-01 -2.47481000e+00 8.50511000e-01 8.26011000e+02
4.00000000e-01 2.00000000e-01 -2.61240000e+00 7.19897000e-01 8.26019000e+02
4.25000000e-01 2.00000000e-01 -2.72474000e+00 5.75219000e-01 8.25924000e+02
4.50000000e-01 2.00000000e-01 -2.81498000e+00 4.06143000e-01 8.25866000e+02
4.75000000e-01 2.00000000e-01 -2.88240000e+00 2.12616000e-01 8.25917000e+02
5.00000000e-01 2.00000000e-01 -2.92808000e+00 1.48351000e-02 8.25907000e+02
5.25000000e-01 2.00000000e-01 -2.94893000e+00 -1.82735000e-01 8.25838000e+02
5.50000000e-01 2.00000000e-01 -2.94581000e+00 -3.93774000e-01 8.25870000e+02
5.75000000e-01 2.00000000e-01 -2.91907000e+00 -6.03238000e-01 8.25944000e+02
6.00000000e-01 2.00000000e-01 -2.86251000e+00 -7.93645000e-01 8.25930000e+02
6.25000000e-01 2.00000000e-01 -2.76332000e+00 -9.67832000e-01 8.25933000e+02
6.50000000e-01 2.00000000e-01 -2.62353000e+00 -1.11913000e+00 8.26013000e+02
6.75000000e-01 2.00000000e-01 -2.44186000e+00 -1.22416000e+00 8.26063000e+02
7.00000000e-01 2.00000000e-01 -2.20900000e+00 -1.27560000e+00 8.26060000e+02
7.25000000e-01 2.00000000e-01 -1.92702000e+00 -1.26426000e+00 8.26088000e+02
7.50000000e-01 2.00000000e-01 -1.61965000e+00 -1.18710000e+00 8.26138000e+02
7.75000000e-01 2.00000000e-01 -1.30174000e+00 -1.05196000e+00 8.26149000e+02
8.00000000e-01 2.00000000e-01 -9.89310000e-01 -8.67408000e-01 8.26131000e+02
8.25000000e-01 2.00000000e-01 -7.05855000e-01 -6.55391000e-01 8.26146000e+02
8.50000000e-01 2.00000000e-01 -4.73100000e-01 -4.43992000e-01 8.26171000e+02
8.75000000e-01 2.00000000e-01 -2.92150000e-01 -2.50106000e-01 8.26151000e+02
9.00000000e-01 2.00000000e-01 -1.63580000e-01 -9.15122000e-02 8.26130000e+02
9.25000000e-01 2.00000000e-01 -8.32465000e-02 1.29194000e-02 8.26153000e+02
9.50000000e-01 2.00000000e-01 -4.13617000e-02 5.47571000e-02 8.26161000e+02
9.75000000e-01 2.00000000e-01 -1.76409000e-02 3.22620000e-02 8.26129000e+02
1.00000000e+00 2.00000000e-01 0.00000000e+00 0.00000000e+00 8.26129000e+02
0.00000000e+00 2.25000000e-01 0.00000000e+00 0.00000000e+00 8.26354000e+02
2.50000000e-02 2.25000000e-01 -4.49160000e-02 1.44490000e-01 8.26354000e+02
5.00000000e-02 2.25000000e-01 -1.28414000e-01 2.62156000e-01 8.26326000e+02
7.50000000e-02 2.25000000e-01 -2.49310000e-01 3.82929000e-01 8.26315000e+02
1.00000000e-01 2.25000000e-01 -3.94776000e-01 5.17180000e-01 8.26330000e+02
1.25000000e-01 2.25000000e-01 -5.66146000e-01 6.58306000e-01 8.26315000e+02
1.50000000e-01 2.25000000e-01 -7.58511000e-01 8.07278000e-01 8.26282000e+02
1.75000000e-01 2.25000000e-01 -9.64740000e-01 9.45698000e-01 8.26271000e+02
2.00000000e-01 2.25000000e-01 -1.18603000e+00 1.06605000e+00 8.26256000e+02
2.25000000e-01 2.25000000e-01 -1.41790000e+00 1.16365000e+00 8.26211000e+02
2.50000000e-01 2.25000000e-01 -1.64791000e+00 1.23287000e+00 8.26166000e+02
2.75000000e-01 2.25000000e-01 -1.86761000e+00 1.26242000e+00 8.26128000e+02
3.00000000e-01 2.25000000e-01 -2.07769000e+00 1.24993000e+00 8.26071000e+02
3.25000000e-01 2.25000000e-01 -2.27126000e+00 1.20102000e+00 8.26010000e+02
3.50000000e-01 2.25000000e-01 -2.43873000e+00 1.11497000e+00 8.25962000e+02
3.75000000e-01 2.25000000e-01 -2.58058000e+00 9.93589000e-01 8.25899000e+02
4.00000000e-01 2.25000000e-01 -2.70411000e+00 8.42197000e-01 8.25833000e+02
4.25000000e-01 2.25000000e-01 -2.80343000e+00 6.68257000e-01 8.25808000e+02
4.50000000e-01 2.25000000e-01 -2.87700000e+00 4.75313000e-01 8.25777000e+02
4.75000000e-01 2.25000000e-01 -2.93438000e+00 2.71041000e-01 8.25716000e+02
5.00000000e-01 2.25000000e-01 -2.98091000e+00 5.33269000e-02 8.25706000e+02
5.25000000e-01 2.25000000e-01 -3.00811000e+00 -1.73638000e-01 8.25745000e+02
5.50000000e-01 2.25000000e-01 -3.01870000e+00 -3.99420000e-01 8.25724000e+02
5.75000000e-01 2.25000000e-01 -3.01613000e+00 -6.22886000e-01 8.25708000e+02
6.00000000e-01 2.25000000e-01 -2.99410000e+00 -8.52261000e-01 8.25789000e+02
6.25000000e-01 2.25000000e-01 -2.94061000e+00 -1.06816000e+00 8.25850000e+02
6.50000000e-01 2.25000000e-01 -2.85118000e+00 -1.25246000e+00 8.25836000e+02
6.75000000e-01 2.25000000e-01 -2.71521000e+00 -1.40870000e+00 8.25903000e+02
7.00000000e-01 2.25000000e-01 -2.52511000e+00 -1.52147000e+00 8.26016000e+02
7.25000000e-01 2.25000000e-01 -2.27558000e+00 -1.55513000e+00 8.26026000e+02
7.50000000e-01 2.25000000e-01 -1.97138000e+00 -1.50988000e+00 8.26030000e+02
7.75000000e-01 2.25000000e-01 -1.62841000e+00 -1.38957000e+00 8.26117000e+02
8.00000000e-01 2.25000000e-01 -1.27513000e+00 -1.19572000e+00 8.26151000e+02
8.25000000e-01 2.25000000e-01 -9.35087000e-01 -9.47366000e-01 8.26107000e+02
8.50000000e-01 2.25000000e-01 -6.36048000e-01 -6.81227000e-01 8.26125000e+02
8.75000000e-01 2.25000000e-01 -3.96791000e-01 -4.30083000e-01 8.26178000e+02
9.00000000e-01 2.25000000e-01 -2.23673000e-01 -2.16393000e-01 8.26145000e+02
9.25000000e-01 2.25000000e-01 -1.08044000e-01 -5.91135000e-02 8.26103000e+02
9.50000000e-01 2.25000000e-01 -4.31405000e-02 1.84643000e-02 8.26145000e+02
9.75000000e-01 2.25000000e-01 -1.35851000e-02 1.25828000e-02 8.26164000e+02
1.00000000e+00 2.25000000e-01 0.00000000e+00 0.00000000e+00 8.26164000e+02
0.00000000e+00 2.50000000e-01 0.00000000e+00 0.00000000e+00 8.26318000e+02
2.50000000e-02 2.50000000e-01 -6.66400000e-02 2.10814000e-01 8.26318000e+02
5.00000000e-02 2.50000000e-01 -1.67285000e-01 3.76255000e-01 8.26302000e+02
7.50000000e-02 2.50000000e-01 -3.04383000e-01 5.21580000e-01 8.26354000e+02
1.00000000e-01 2.50000000e-01 -4.67998000e-01 6.84093000e-01 8.26330000e+02
1.25000000e-01 2.50000000e-01 -6.55372000e-01 8.52475000e-01 8.26260000e+02
1.50000000e-01 2.50000000e-01 -8.61965000e-01 1.01341000e+00 8.26275000e+02
1.75000000e-01 2.50000000e-01 -1.08153000e+00 1.16220000e+00 8.26291000e+02
2.00000000e-01 2.50000000e-01 -1.31027000e+00 1.29799000e+00 8.26201000e+02
2.25000000e-01 2.50000000e-01 -1.54279000e+00 1.39908000e+00 8.26129000e+02
2.50000000e-01 2.50000000e-01 -1.76953000e+00 1.45372000e+00 8.26139000e+02
2.75000000e-01 2.50000000e-01 -1.98103000e+00 1.47026000e+00 8.26080000e+02
3.00000000e-01 2.50000000e-01 -2.17451000e+00 1.44707000e+00 8.25942000e+02
3.25000000e-01 2.50000000e-01 -2.34563000e+00 1.37318000e+00 8.25889000e+02
3.50000000e-01 2.50000000e-01 -2.49048000e+00 1.25460000e+00 8.25881000e+02
3.75000000e-01 2.50000000e-01 -2.60769000e+00 1.11298000e+00 8.25771000e+02
4.00000000e-01 2.50000000e-01 -2.70124000e+00 9.43723000e-01 8.25655000e+02
4.25000000e-01 2.50000000e-01 -2.77406000e+00 7.43723000e-01 8.25658000e+02
4.50000000e-01 2.50000000e-01 -2.83181000e+00 5.30787000e-01 8.25645000e+02
4.75000000e-01 2.50000000e-01 -2.87461000e+00 3.17582000e-01 8.25547000e+02
5.00000000e-01 2.50000000e-01 -2.90652000e+00 8.88837000e-02 8.25519000e+02
5.25000000e-01 2.50000000e-01 -2.93376000e+00 -1.50521000e-01 8.25574000e+02
5.50000000e-01 2.50000000e-01 -2.95814000e+00 -3.86818000e-01 8.25566000e+02
5.75000000e-01 2.50000000e-01 -2.97032000e+00 -6.23698000e-01 8.25538000e+02
6.00000000e-01 2.50000000e-01 -2.97289000e+00 -8.68821000e-01 8.25596000e+02
6.25000000e-01 2.50000000e-01 -2.96601000e+00 -1.10821000e+00 8.25672000e+02
6.50000000e-01 2.50000000e-01 -2.93397000e+00 -1.33569000e+00 8.25703000e+02
6.75000000e-01 2.50000000e-01 -2.85694000e+00 -1.54159000e+00 8.25755000e+02
7.00000000e-01 2.50000000e-01 -2.73232000e+00 -1.70491000e+00 8.25847000e+02
7.25000000e-01 2.50000000e-01 -2.54682000e+00 -1.80821000e+00 8.25936000e+02
7.50000000e-01 2.50000000e-01 -2.28614000e+00 -1.82935000e+00 8.25985000e+02
7.75000000e-01 2.50000000e-01 -1.95673000e+00 -1.74317000e+00 8.26023000e+02
8.00000000e-01 2.50000000e-01 -1.58844000e+00 -1.56156000e+00 8.26088000e+02
8.25000000e-01 2.50000000e-01 -1.20845000e+00 -1.30002000e+00 8.26128000e+02
8.50000000e-01 2.50000000e-01 -8.50143000e-01 -9.84913000e-01 8.26112000e+02
8.75000000e-01 2.50000000e-01 -5.46941000e-01 -6.62123000e-01 8.26117000e+02
9.00000000e-01 2.50000000e-01 -3.20682000e-01 -3.81837000e-01 8.26152000e+02
9.25000000e-01 2.50000000e-01 -1.65569000e-01 -1.64407000e-01 8.26137000e+02
9.50000000e-01 2.50000000e-01 -7.36749000e-02 -3.26752000e-02 8.26101000e+02
9.75000000e-01 2.50000000e-01 -2.53828000e-02 -9.23637000e-03 8.26123000e+02
1.00000000e+00 2.50000000e-01 0.00000000e+00 0.00000000e+00 8.26123000e+02
0.00000000e+00 2.75000000e-01 0.00000000e+00 0.00000000e+00 8.26322000e+02
2.50000000e-02 2.75000000e-01 -5.45601000e-02 2.85847000e-01 8.26322000e+02
5.00000000e-02 2.75000000e-01 -1.61819000e-01 5.05090000e-01 8.26346000e+02
7.50000000e-02 2.75000000e-01 -3.21141000e-01 6.88122000e-01 8.26314000e+02
1.00000000e-01 2.75000000e-01 -5.05069000e-01 8.70631000e-01 8.26280000e+02
1.25000000e-01 2.75000000e-01 -7.00515000e-01 1.05263000e+00 8.26289000e+02
1.50000000e-01 2.75000000e-01 -9.11153000e-01 1.23110000e+00 8.26267000e+02
1.75000000e-01 2.75000000e-01 -1.13903000e+00 1.39435000e+00 8.26201000e+02
2.00000000e-01 2.75000000e-01 -1.36994000e+00 1.52914000e+00 8.26162000e+02
2.25000000e-01 2.75000000e-01 -1.59132000e+00 1.62318000e+00 8.26126000e+02
2.50000000e-01 2.75000000e-01 -1.80345000e+00 1.66954000e+00 8.26032000e+02
2.75000000e-01 2.75000000e-01 -2.00090000e+00 1.66748000e+00 8.25941000e+02
3.00000000e-01 2.75000000e-01 -2.17024000e+00 1.61392000e+00 8.25892000e+02
3.25000000e-01 2.75000000e-01 -2.30783000e+00 1.51503000e+00 8.25800000e+02
3.50000000e-01 2.75000000e-01 -2.42293000e+00 1.37569000e+00 8.25675000e+02
3.75000000e-01 2.75000000e-01 -2.51337000e+00 1.20367000e+00 8.25623000e+02
4.00000000e-01 2.75000000e-01 -2.57630000e+00 1.00634000e+00 8.25588000e+02
4.25000000e-01 2.75000000e-01 -2.62131000e+00 7.98431000e-01 8.25478000e+02
4.50000000e-01 2.75000000e-01 -2.66029000e+00 5.77045000e-01 8.25407000e+02
4.75000000e-01 2.75000000e-01 -2.68903000e+00 3.43731000e-01 8.25439000e+02
5.00000000e-01 2.75000000e-01 -2.71043000e+00 1.10039000e-01 8.25412000e+02
5.25000000e-01 2.75000000e-01 -2.73245000e+00 -1.19703000e-01 8.25330000e+02
5.50000000e-01 2.75000000e-01 -2.75810000e+00 -3.63299000e-01 8.25368000e+02
5.75000000e-01 2.75000000e-01 -2.78191000e+00 -6.13402000e-01 8.25449000e+02
6.00000000e-01 2.75000000e-01 -2.80558000e+00 -8.55851000e-01 8.25415000e+02
6.25000000e-01 2.75000000e-01 -2.82540000e+00 -1.10230000e+00 8.25424000e+02
6.50000000e-01 2.75000000e-01 -2.83670000e+00 -1.36242000e+00 8.25565000e+02
6.75000000e-01 2.75000000e-01 -2.82659000e+00 -1.60588000e+00 8.25637000e+02
7.00000000e-01 2.75000000e-01 -2.77590000e+00 -1.81851000e+00 8.25646000e+02
7.25000000e-01 2.75000000e-01 -2.66324000e+00 -1.99428000e+00 8.25776000e+02
7.50000000e-01 2.75000000e-01 -2.47935000e+00 -2.09400000e+00 8.25919000e+02
7.75000000e-01 2.75000000e-01 -2.21008000e+00 -2.08023000e+00 8.25947000e+02
8.00000000e-01 2.75000000e-01 -1.86002000e+00 -1.94471000e+00 8.25988000e+02
8.25000000e-01 2.75000000e-01 -1.46233000e+00 -1.69075000e+00 8.26092000e+02
8.50000000e-01 2.75000000e-01 -1.06381000e+00 -1.34862000e+00 8.26124000e+02
8.75000000e-01 2.75000000e-01 -7.01063000e-01 -9.61311000e-01 8.26083000e+02
9.00000000e-01 2.75000000e-01 -4.11594000e-01 -5.96645000e-01 8.26106000e+02
9.25000000e-01 2.75000000e-01 -2.10194000e-01 -3.05192000e-01 8.26153000e+02
9.50000000e-01 2.75000000e-01 -8.92731000e-02 -1.13758000e-01 8.26111000e+02
9.75000000e-01 2.75000000e-01 -2.79061000e-02 -4.22672000e-02 8.26073000e+02
1.00000000e+00 2.75000000e-01 0.00000000e+00 0.00000000e+00 8.26073000e+02
0.00000000e+00 3.00000000e-01 0.00000000e+00 0.00000000e+00 8.26347000e+02
2.50000000e-02 3.00000000e-01 -7.81531000e-02 3.64552000e-01 8.26347000e+02
5.00000000e-02 3.00000000e-01 -2.01623000e-01 6.47473000e-01 8.26329000e+02
7.50000000e-02 3.00000000e-01 -3.62164000e-01 8.66000000e-01 8.26259000e+02
1.00000000e-01 3.00000000e-01 -5.45827000e-01 1.06209000e+00 8.26271000e+02
1.25000000e-01 3.00000000e-01 -7.49791000e-01 1.25639000e+00 8.26298000e+02
1.50000000e-01 3.00000000e-01 -9.66139000e-01 1.45253000e+00 8.26218000e+02
1.75000000e-01 3.00000000e-01 -1.18795000e+00 1.62477000e+00 8.26131000e+02
2.00000000e-01 3.00000000e-01 -1.40789000e+00 1.74920000e+00 8.26127000e+02
2.25000000e-01 3.00000000e-01 -1.61761000e+00 1.83079000e+00 8.26074000e+02
2.50000000e-01 3.00000000e-01 -1.80971000e+00 1.86568000e+00 8.25925000e+02
2.75000000e-01 3.00000000e-01 -1.97726000e+00 1.83935000e+00 8.25829000e+02
3.00000000e-01 3.00000000e-01 -2.11676000e+00 1.75033000e+00 8.25794000e+02
3.25000000e-01 3.00000000e-01 -2.22594000e+00 1.62424000e+00 8.25680000e+02
3.50000000e-01 3.00000000e-01 -2.30651000e+00 1.46342000e+00 8.25528000e+02
3.75000000e-01 3.00000000e-01 -2.36230000e+00 1.26604000e+00 8.25475000e+02
4.00000000e-01 3.00000000e-01 -2.40279000e+00 1.04743000e+00 8.25444000e+02
4.25000000e-01 3.00000000e-01 -2.42958000e+00 8.29474000e-01 8.25339000e+02
4.50000000e-01 3.00000000e-01 -2.44559000e+00 6.01945000e-01 8.25260000e+02
4.75000000e-01 3.00000000e-01 -2.45912000e+00 3.65014000e-01 8.25268000e+02
5.00000000e-01 3.00000000e-01 -2.47803000e+00 1.30186000e-01 8.25256000e+02
5.25000000e-01 3.00000000e-01 -2.49446000e+00 -1.00390000e-01 8.25205000e+02
5.50000000e-01 3.00000000e-01 -2.51116000e+00 -3.39088000e-01 8.25208000e+02
5.75000000e-01 3.00000000e-01 -2.53806000e+00 -5.80644000e-01 8.25253000e+02
6.00000000e-01 3.00000000e-01 -2.57411000e+00 -8.26220000e-01 8.25276000e+02
6.25000000e-01 3.00000000e-01 -2.60624000e+00 -1.07878000e+00 8.25300000e+02
6.50000000e-01 3.00000000e-01 -2.64046000e+00 -1.33695000e+00 8.25355000e+02
6.75000000e-01 3.00000000e-01 -2.67511000e+00 -1.59935000e+00 8.25444000e+02
7.00000000e-01 3.00000000e-01 -2.68857000e+00 -1.86426000e+00 8.25540000e+02
7.25000000e-01 3.00000000e-01 -2.65481000e+00 -2.09723000e+00 8.25617000e+02
7.50000000e-01 3.00000000e-01 -2.55865000e+00 -2.27098000e+00 8.25723000e+02
7.75000000e-01 3.00000000e-01 -2.37453000e+00 -2.35848000e+00 8.25870000e+02
8.00000000e-01 3.00000000e-01 -2.08904000e+00 -2.30764000e+00 8.25948000e+02
8.25000000e-01 3.00000000e-01 -1.71577000e+00 -2.09538000e+00 8.25983000e+02
8.50000000e-01 3.00000000e-01 -1.30123000e+00 -1.75249000e+00 8.26066000e+02
8.75000000e-01 3.00000000e-01 -8.95238000e-01 -1.32235000e+00 8.26119000e+02
9.00000000e-01 3.00000000e-01 -5.47328000e-01 -8.71421000e-01 8.26082000e+02
9.25000000e-01 3.00000000e-01 -2.92348000e-01 -4.80065000e-01 8.26077000e+02
9.50000000e-01 3.00000000e-01 -1.36504000e-01 -2.15697000e-01 8.26126000e+02
9.75000000e-01 3.00000000e-01 -5.17659000e-02 -8.83645000e-02 8.26103000e+02
1.00000000e+00 3.00000000e-01 0.00000000e+00 0.00000000e+00 8.26103000e+02
0.00000000e+00 3.25000000e-01 0.00000000e+00 0.00000000e+00 8.26294000e+02
2.50000000e-02 3.25000000e-01 -6.75228000e-02 4.54595000e-01 8.26294000e+02
5.00000000e-02 3.25000000e-01 -1.87535000e-01 8.01611000e-01 8.26253000e+02
7.50000000e-02 3.25000000e-01 -3.54700000e-01 1.03990000e+00 8.26291000e+02
1.00000000e-01 3.25000000e-01 -5.40243000e-01 1.25661000e+00 8.26280000e+02
1.25000000e-01 3.25000000e-01 -7.45450000e-01 1.47381000e+00 8.26192000e+02
1.50000000e-01 3.25000000e-01 -9.59255000e-01 1.67093000e+00 8.26163000e+02
1.75000000e-01 3.25000000e-01 -1.16741000e+00 1.83674000e+00 8.26154000e+02
2.00000000e-01 3.25000000e-01 -1.36958000e+00 1.95910000e+00 8.26043000e+02
2.25000000e-01 3.25000000e-01 -1.56323000e+00 2.02818000e+00 8.25919000e+02
2.50000000e-01 3.25000000e-01 -1.73166000e+00 2.03018000e+00 8.25876000e+02
2.75000000e-01 3.25000000e-01 -1.86545000e+00 1.97413000e+00 8.25784000e+02
3.00000000e-01 3.25000000e-01 -1.97358000e+00 1.86429000e+00 8.25604000e+02
3.25000000e-01 3.25000000e-01 -2.05658000e+00 1.70705000e+00 8.25513000e+02
3.50000000e-01 3.25000000e-01 -2.10949000e+00 1.51077000e+00 8.25486000e+02
3.75000000e-01 3.25000000e-01 -2.13931000e+00 1.30097000e+00 8.25351000e+02
4.00000000e-01 3.25000000e-01 -2.16191000e+00 1.07835000e+00 8.25212000e+02
4.25000000e-01 3.25000000e-01 -2.17651000e+00 8.42122000e-01 8.25224000e+02
4.50000000e-01 3.25000000e-01 -2.18390000e+00 6.05116000e-01 8.25211000e+02
4.75000000e-01 3.25000000e-01 -2.19071000e+00 3.80911000e-01 8.25081000e+02
5.00000000e-01 3.25000000e-01 -2.20290000e+00 1.49131000e-01 8.25054000e+02
5.25000000e-01 3.25000000e-01 -2.21681000e+00 -9.04456000e-02 8.25142000e+02
5.50000000e-01 3.25000000e-01 -2.23514000e+00 -3.20505000e-01 8.25106000e+02
5.75000000e-01 3.25000000e-01 -2.25751000e+00 -5.46227000e-01 8.25035000e+02
6.00000000e-01 3.25000000e-01 -2.28754000e+00 -7.92140000e-01 8.25132000e+02
6.25000000e-01 3.25000000e-01 -2.32687000e+00 -1.04323000e+00 8.25222000e+02
6.50000000e-01 3.25000000e-01 -2.37403000e+00 -1.29167000e+00 8.25183000e+02
6.75000000e-01 3.25000000e-01 -2.42097000e+00 -1.55782000e+00 8.25242000e+02
7.00000000e-01 3.25000000e-01 -2.47035000e+00 -1.84329000e+00 8.25411000e+02
7.25000000e-01 3.25000000e-01 -2.50516000e+00 -2.11756000e+00 8.25485000e+02
7.50000000e-01 3.25000000e-01 -2.48971000e+00 -2.36558000e+00 8.25541000e+02
7.75000000e-01 3.25000000e-01 -2.39381000e+00 -2.54570000e+00 8.25715000e+02
8.00000000e-01 3.25000000e-01 -2.20181000e+00 -2.60054000e+00 8.25871000e+02
8.25000000e-01 3.25000000e-01 -1.89468000e+00 -2.48279000e+00 8.25922000e+02
8.50000000e-01 3.25000000e-01 -1.49408000e+00 -2.17715000e+00 8.25977000e+02
8.75000000e-01 3.25000000e-01 -1.06306000e+00 -1.72426000e+00 8.26075000e+02
9.00000000e-01 3.25000000e-01 -6.69937000e-01 -1.20734000e+00 8.26096000e+02
9.25000000e-01 3.25000000e-01 -3.57220000e-01 -7.12286000e-01 8.26049000e+02
9.50000000e-01 3.25000000e-01 -1.54390000e-01 -3.43710000e-01 8.26064000e+02
9.75000000e-01 3.25000000e-01 -5.10530000e-02 -1.51620000e-01 8.26107000e+02
1.00000000e+00 3.25000000e-01 0.00000000e+00 0.00000000e+00 8.26107000e+02
0.00000000e+00 3.50000000e-01 0.00000000e+00 0.00000000e+00 8.26237000e+02
2.50000000e-02 3.50000000e-01 -8.14217000e-02 5.42906000e-01 8.26237000e+02
5.00000000e-02 3.50000000e-01 -2.03386000e-01 9.46596000e-01 8.26249000e+02
7.50000000e-02 3.50000000e-01 -3.67090000e-01 1.21527000e+00 8.26279000e+02
1.00000000e-01 3.50000000e-01 -5.54203000e-01 1.45241000e+00 8.26217000e+02
1.25000000e-01 3.50000000e-01 -7.49901000e-01 1.68085000e+00 8.26144000e+02
1.50000000e-01 3.50000000e-01 -9.47358000e-01 1.87432000e+00 8.26136000e+02
1.75000000e-01 3.50000000e-01 -1.14426000e+00 2.03438000e+00 8.26089000e+02
2.00000000e-01 3.50000000e-01 -1.33017000e+00 2.14835000e+00 8.25955000e+02
2.25000000e-01 3.50000000e-01 -1.49354000e+00 2.19725000e+00 8.25843000e+02
2.50000000e-01 3.50000000e-01 -1.63167000e+00 2.16685000e+00 8.25779000e+02
2.75000000e-01 3.50000000e-01 -1.74256000e+00 2.08116000e+00 8.25662000e+02
3.00000000e-01 3.50000000e-01 -1.82275000e+00 1.94533000e+00 8.25503000e+02
3.25000000e-01 3.50000000e-01 -1.87294000e+00 1.76192000e+00 8.25400000e+02
3.50000000e-01 3.50000000e-01 -1.90623000e+00 1.54358000e+00 8.25333000e+02
3.75000000e-01 3.50000000e-01 -1.92672000e+00 1.31988000e+00 8.25231000e+02
4.00000000e-01 3.50000000e-01 -1.93426000e+00 1.08885000e+00 8.25129000e+02
4.25000000e-01 3.50000000e-01 -1.93589000e+00 8.51392000e-01 8.25081000e+02
4.50000000e-01 3.50000000e-01 -1.94467000e+00 6.15069000e-01 8.25050000e+02
4.75000000e-01 3.50000000e-01 -1.95330000e+00 3.87375000e-01 8.25004000e+02
5.00000000e-01 3.50000000e-01 -1.95833000e+00 1.58202000e-01 8.24968000e+02
5.25000000e-01 3.50000000e-01 -1.96904000e+00 -6.94360000e-02 8.24961000e+02
5.50000000e-01 3.50000000e-01 -1.99095000e+00 -2.97947000e-01 8.24975000e+02
5.75000000e-01 3.50000000e-01 -2.01022000e+00 -5.27933000e-01 8.24989000e+02
6.00000000e-01 3.50000000e-01 -2.03120000e+00 -7.59308000e-01 8.24991000e+02
6.25000000e-01 3.50000000e-01 -2.06588000e+00 -9.93428000e-01 8.25026000e+02
6.50000000e-01 3.50000000e-01 -2.11260000e+00 -1.24598000e+00 8.25107000e+02
6.75000000e-01 3.50000000e-01 -2.16086000e+00 -1.50847000e+00 8.25157000e+02
7.00000000e-01 3.50000000e-01 -2.21974000e+00 -1.77908000e+00 8.25192000e+02
7.25000000e-01 3.50000000e-01 -2.28482000e+00 -2.07505000e+00 8.25324000e+02
